'_preisstaffel_nr'|'artikel_id'|'farb_nr'|'groesse'|'vk_preis'|'aktionspreis'|'von_datum'|'bis_datum'|'staffel_1'|'staffel_2'|'staffel_3'|'staffel_4'|'staffel_5'|'vk_1'|'vk_2'|'vk_3'|'vk_4'|'vk_5'|'rabatt_1'|'empfohlener_VK'
'1'|'510'|'0241'|'M'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'510'|'0241'|'S'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'510'|'0241'|'XL'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'510'|'0241'|'XS'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'511'|'0241'|'L'|'103.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'103.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'279.000'
'1'|'511'|'0241'|'M'|'103.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'103.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'279.000'
'1'|'511'|'0241'|'S'|'103.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'103.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'279.000'
'1'|'511'|'0241'|'XL'|'103.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'103.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'279.000'
'1'|'511'|'0241'|'XS'|'103.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'103.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'279.000'
'1'|'512'|'0102'|'L'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'512'|'0102'|'M'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'512'|'0102'|'S'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'512'|'0102'|'XL'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'512'|'0102'|'XS'|'170.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'170.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'459.000'
'1'|'513'|'0102'|'L'|'66.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'66.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'179.000'
'1'|'513'|'0102'|'M'|'66.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'66.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'179.000'
'1'|'513'|'0102'|'S'|'66.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'66.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'179.000'
'1'|'513'|'0102'|'XL'|'66.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'66.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'179.000'
'1'|'513'|'0102'|'XS'|'66.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'66.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'179.000'
'1'|'514'|'0000'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'514'|'0000'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'514'|'0000'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'514'|'0000'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'515'|'0000'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'515'|'0000'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'515'|'0000'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'515'|'0000'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'516'|'0000'|'L'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0000'|'M'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0000'|'S'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0000'|'XS'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0003'|'L'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0003'|'M'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0003'|'S'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0003'|'XS'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0030'|'L'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0030'|'M'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0030'|'S'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'516'|'0030'|'XS'|'122.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'122.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'329.000'
'1'|'517'|'0000'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0000'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0000'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0000'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0003'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0003'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0003'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0003'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0030'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0030'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0030'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'517'|'0030'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'52'|'0042'|'L'|'62.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'62.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'169.000'
'1'|'52'|'0042'|'M'|'62.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'62.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'169.000'
'1'|'52'|'0042'|'S'|'62.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'62.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'169.000'
'1'|'52'|'0042'|'XS'|'62.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'62.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'169.000'
'1'|'53'|'0027'|'L'|'193.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'193.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'519.000'
'1'|'53'|'0027'|'M'|'193.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'193.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'519.000'
'1'|'53'|'0027'|'S'|'193.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'193.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'519.000'
'1'|'53'|'0027'|'XS'|'193.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'193.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'519.000'
'1'|'54'|'0000'|'L'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'54'|'0000'|'M'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'54'|'0000'|'S'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'54'|'0000'|'XS'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'56'|'0040'|'L'|'99.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'99.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'56'|'0040'|'M'|'99.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'99.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'56'|'0040'|'S'|'99.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'99.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'56'|'0040'|'XS'|'99.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'99.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'57'|'0022'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0022'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0022'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0022'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0023'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0023'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0023'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0023'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0026'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0026'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0026'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'57'|'0026'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'299.000'
'1'|'58'|'0026'|'L'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'58'|'0026'|'M'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'58'|'0026'|'S'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'58'|'0026'|'XS'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'59'|'0022'|'L'|'93.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'93.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'59'|'0022'|'M'|'93.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'93.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'59'|'0022'|'S'|'93.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'93.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'59'|'0022'|'XS'|'93.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'93.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'60'|'0000'|'L'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0000'|'M'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0000'|'S'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0000'|'XS'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0004'|'L'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0004'|'M'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0004'|'S'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'60'|'0004'|'XS'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'61'|'0000'|'L'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0000'|'M'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0000'|'S'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0000'|'XS'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0001'|'L'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0001'|'M'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0001'|'S'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'61'|'0001'|'XS'|'277.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'277.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'749.000'
'1'|'62'|'0043'|'L'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'62'|'0043'|'M'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'62'|'0043'|'S'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'62'|'0043'|'XS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'64'|'0043'|'L'|'126.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'126.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'339.000'
'1'|'64'|'0043'|'M'|'126.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'126.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'339.000'
'1'|'64'|'0043'|'S'|'126.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'126.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'339.000'
'1'|'64'|'0043'|'XS'|'126.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'126.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'339.000'
'1'|'65'|'0044'|'OS'|'33.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'33.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'65'|'0045'|'OS'|'33.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'33.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'65'|'0046'|'OS'|'33.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'33.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'65'|'0047'|'OS'|'33.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'33.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'66'|'0000'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'66'|'0006'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'66'|'0048'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'66'|'0049'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'67'|'0022'|'OS'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'68'|'0050'|'OS'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'69'|'0026'|'OS'|'82.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'82.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'70'|'0000'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'70'|'0006'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'70'|'0048'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'70'|'0049'|'OS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
